compra,venda,data
1.0111,1.0119,09-08-1996
1.0114,1.0122,12-08-1996
1.0118,1.0126,13-08-1996
1.0121,1.0129,14-08-1996
1.0122,1.013,15-08-1996
1.0127,1.0135,16-08-1996
1.0128,1.0136,19-08-1996
1.0136,1.0144,20-08-1996
1.0139,1.0147,21-08-1996
1.014,1.0148,22-08-1996
1.0145,1.0153,23-08-1996
1.0147,1.0155,26-08-1996
1.0151,1.0159,27-08-1996
1.0153,1.0161,28-08-1996
1.0159,1.0167,29-08-1996
1.0161,1.0169,30-08-1996
1.0157,1.0165,02-09-1996
1.0159,1.0167,03-09-1996
1.0164,1.0172,04-09-1996
1.0166,1.0174,05-09-1996
1.0171,1.0179,06-09-1996
1.0182,1.019,09-09-1996
1.0194,1.0202,10-09-1996
1.018,1.0188,11-09-1996
1.0189,1.0197,12-09-1996
1.0192,1.02,13-09-1996
1.0184,1.0192,16-09-1996
1.0187,1.0195,17-09-1996
1.0188,1.0196,18-09-1996
1.0188,1.0196,19-09-1996
1.0191,1.0199,20-09-1996
1.0194,1.0202,23-09-1996
1.0194,1.0202,24-09-1996
1.0197,1.0205,25-09-1996
1.0197,1.0205,26-09-1996
1.0202,1.021,27-09-1996
1.0207,1.0215,30-09-1996
1.0207,1.0215,01-10-1996
1.0207,1.0215,02-10-1996
1.0212,1.022,04-10-1996
1.0217,1.0225,07-10-1996
1.0217,1.0225,08-10-1996
1.0225,1.0233,09-10-1996
1.0239,1.0247,10-10-1996
1.0246,1.0254,11-10-1996
1.0239,1.0247,14-10-1996
1.0243,1.0251,15-10-1996
1.0245,1.0253,16-10-1996
1.0242,1.025,17-10-1996
1.0244,1.0252,18-10-1996
1.0246,1.0254,21-10-1996
1.0255,1.0263,22-10-1996
1.0262,1.027,23-10-1996
1.0256,1.0264,24-10-1996
1.0264,1.0272,25-10-1996
1.0271,1.0279,28-10-1996
1.0277,1.0285,29-10-1996
1.0267,1.0275,30-10-1996
1.0268,1.0276,31-10-1996
1.0272,1.028,01-11-1996
1.0272,1.028,04-11-1996
1.0272,1.028,05-11-1996
1.0272,1.028,06-11-1996
1.028,1.0288,07-11-1996
1.0287,1.0295,08-11-1996
1.0289,1.0297,11-11-1996
1.0303,1.0311,12-11-1996
1.0301,1.0309,13-11-1996
1.0297,1.0305,14-11-1996
1.0296,1.0304,18-11-1996
1.0295,1.0303,19-11-1996
1.03,1.0308,20-11-1996
1.0303,1.0311,21-11-1996
1.0303,1.0311,22-11-1996
1.0303,1.0311,25-11-1996
1.0312,1.032,26-11-1996
1.0316,1.0324,27-11-1996
1.032,1.0328,28-11-1996
1.0324,1.0332,29-11-1996
1.0323,1.0331,02-12-1996
1.0323,1.0331,03-12-1996
1.033,1.0338,04-12-1996
1.0338,1.0346,05-12-1996
1.0343,1.0351,06-12-1996
1.0342,1.035,09-12-1996
1.0351,1.0359,10-12-1996
1.0361,1.0369,11-12-1996
1.0368,1.0376,12-12-1996
1.0373,1.0381,13-12-1996
1.0381,1.0389,16-12-1996
1.0399,1.0407,17-12-1996
1.0375,1.0383,18-12-1996
1.0376,1.0384,19-12-1996
1.0379,1.0387,20-12-1996
1.038,1.0388,23-12-1996
1.0382,1.039,24-12-1996
1.0381,1.0389,26-12-1996
1.0392,1.04,27-12-1996
1.0386,1.0394,30-12-1996
1.0386,1.0394,31-12-1996
1.0387,1.0395,02-01-1997
1.039,1.0398,03-01-1997
1.0397,1.0405,06-01-1997
1.0397,1.0405,07-01-1997
1.0402,1.041,08-01-1997
1.0407,1.0415,09-01-1997
1.0406,1.0414,10-01-1997
1.0412,1.042,13-01-1997
1.0414,1.0422,14-01-1997
1.0418,1.0426,15-01-1997
1.0428,1.0436,16-01-1997
1.0431,1.0439,17-01-1997
1.0424,1.0432,20-01-1997
1.0427,1.0435,21-01-1997
1.0428,1.0436,22-01-1997
1.043,1.0438,23-01-1997
1.0433,1.0441,24-01-1997
1.0433,1.0441,27-01-1997
1.0441,1.0449,28-01-1997
1.0448,1.0456,29-01-1997
1.0449,1.0457,30-01-1997
1.0453,1.0461,31-01-1997
1.0449,1.0457,03-02-1997
1.0455,1.0463,04-02-1997
1.0462,1.047,05-02-1997
1.0464,1.0472,06-02-1997
1.0472,1.048,07-02-1997
1.0468,1.0476,12-02-1997
1.0479,1.0487,13-02-1997
1.0487,1.0495,14-02-1997
1.0483,1.0491,17-02-1997
1.0487,1.0495,18-02-1997
1.0496,1.0504,19-02-1997
1.0497,1.0505,20-02-1997
1.05,1.0508,21-02-1997
1.0499,1.0507,24-02-1997
1.0503,1.0511,25-02-1997
1.0509,1.0517,26-02-1997
1.0507,1.0515,27-02-1997
1.0507,1.0515,28-02-1997
1.0507,1.0515,03-03-1997
1.0509,1.0517,04-03-1997
1.0518,1.0526,05-03-1997
1.0522,1.053,06-03-1997
1.0524,1.0532,07-03-1997
1.0524,1.0532,10-03-1997
1.0531,1.0539,11-03-1997
1.0536,1.0544,12-03-1997
1.0549,1.0557,13-03-1997
1.0546,1.0554,14-03-1997
1.0574,1.0582,17-03-1997
1.0581,1.0589,18-03-1997
1.0597,1.0605,19-03-1997
1.0594,1.0602,20-03-1997
1.0603,1.0611,21-03-1997
1.0607,1.0615,24-03-1997
1.0604,1.0612,25-03-1997
1.0601,1.0609,26-03-1997
1.0585,1.0593,31-03-1997
1.0586,1.0594,01-04-1997
1.059,1.0598,02-04-1997
1.0576,1.0584,03-04-1997
1.0577,1.0585,04-04-1997
1.0582,1.059,07-04-1997
1.058,1.0588,08-04-1997
1.0582,1.059,09-04-1997
1.0581,1.0589,10-04-1997
1.0587,1.0595,11-04-1997
1.0592,1.06,14-04-1997
1.0598,1.0606,15-04-1997
1.0603,1.0611,16-04-1997
1.0605,1.0613,17-04-1997
1.061,1.0618,18-04-1997
1.0621,1.0629,22-04-1997
1.0625,1.0633,23-04-1997
1.0623,1.0631,24-04-1997
1.0624,1.0632,25-04-1997
1.0624,1.0632,28-04-1997
1.0625,1.0633,29-04-1997
1.063,1.0638,30-04-1997
1.0635,1.0643,02-05-1997
1.0639,1.0647,05-05-1997
1.0642,1.065,06-05-1997
1.0645,1.0653,07-05-1997
1.0643,1.0651,08-05-1997
1.0652,1.066,09-05-1997
1.0665,1.0673,12-05-1997
1.0672,1.068,13-05-1997
1.0675,1.0683,14-05-1997
1.067,1.0678,15-05-1997
1.0669,1.0677,16-05-1997
1.0672,1.068,19-05-1997
1.0677,1.0685,20-05-1997
1.0681,1.0689,21-05-1997
1.069,1.0698,22-05-1997
1.0701,1.0709,23-05-1997
1.0713,1.0721,26-05-1997
1.072,1.0728,27-05-1997
1.0724,1.0732,28-05-1997
1.0709,1.0717,30-05-1997
1.0701,1.0709,02-06-1997
1.0707,1.0715,03-06-1997
1.0718,1.0726,04-06-1997
1.072,1.0728,05-06-1997
1.072,1.0728,06-06-1997
1.0722,1.073,09-06-1997
1.0721,1.0729,10-06-1997
1.0726,1.0734,11-06-1997
1.073,1.0738,12-06-1997
1.0737,1.0745,13-06-1997
1.0733,1.0741,16-06-1997
1.0733,1.0741,17-06-1997
1.0742,1.075,18-06-1997
1.0749,1.0757,19-06-1997
1.0769,1.0777,20-06-1997
1.0761,1.0769,23-06-1997
1.0762,1.077,24-06-1997
1.0761,1.0769,25-06-1997
1.076,1.0768,26-06-1997
1.0764,1.0772,27-06-1997
1.0761,1.0769,30-06-1997
1.0763,1.0771,01-07-1997
1.0765,1.0773,02-07-1997
1.077,1.0778,03-07-1997
1.0771,1.0779,04-07-1997
1.0773,1.0781,07-07-1997
1.0782,1.079,08-07-1997
1.0788,1.0796,09-07-1997
1.0789,1.0797,10-07-1997
1.0795,1.0803,11-07-1997
1.0798,1.0806,14-07-1997
1.08,1.0808,15-07-1997
1.0803,1.0811,16-07-1997
1.0804,1.0812,17-07-1997
1.0808,1.0816,18-07-1997
1.0807,1.0815,21-07-1997
1.0809,1.0817,22-07-1997
1.0815,1.0823,23-07-1997
1.0814,1.0822,24-07-1997
1.0816,1.0824,25-07-1997
1.0819,1.0827,28-07-1997
1.0825,1.0833,29-07-1997
1.0826,1.0834,30-07-1997
1.0826,1.0834,31-07-1997
1.0827,1.0835,01-08-1997
1.0827,1.0835,04-08-1997
1.0835,1.0843,05-08-1997
1.0837,1.0845,06-08-1997
1.0843,1.0851,07-08-1997
1.085,1.0858,08-08-1997
1.085,1.0858,11-08-1997
1.0851,1.0859,12-08-1997
1.0855,1.0863,13-08-1997
1.0856,1.0864,14-08-1997
1.0865,1.0873,15-08-1997
1.0877,1.0885,18-08-1997
1.0886,1.0894,19-08-1997
1.0882,1.089,20-08-1997
1.088,1.0888,21-08-1997
1.0904,1.0912,22-08-1997
1.0912,1.092,25-08-1997
1.0917,1.0925,26-08-1997
1.0914,1.0922,27-08-1997
1.0908,1.0916,29-08-1997
1.0908,1.0916,29-08-1997
1.0906,1.0914,01-09-1997
1.0914,1.0922,02-09-1997
1.0917,1.0925,03-09-1997
1.0917,1.0925,04-09-1997
1.0921,1.0929,05-09-1997
1.0908,1.0916,08-09-1997
1.0907,1.0915,09-09-1997
1.091,1.0918,10-09-1997
1.0914,1.0922,11-09-1997
1.0917,1.0925,12-09-1997
1.0919,1.0927,15-09-1997
1.0924,1.0932,16-09-1997
1.093,1.0938,17-09-1997
1.0934,1.0942,18-09-1997
1.0935,1.0943,19-09-1997
1.0941,1.0949,22-09-1997
1.0944,1.0952,23-09-1997
1.0946,1.0954,24-09-1997
1.0947,1.0955,25-09-1997
1.0953,1.0961,26-09-1997
1.0954,1.0962,29-09-1997
1.0956,1.0964,30-09-1997
1.0959,1.0967,01-10-1997
1.0962,1.097,02-10-1997
1.0963,1.0971,03-10-1997
1.0966,1.0974,06-10-1997
1.0969,1.0977,07-10-1997
1.0971,1.0979,08-10-1997
1.0974,1.0982,09-10-1997
1.0977,1.0985,10-10-1997
1.0977,1.0985,13-10-1997
1.098,1.0988,14-10-1997
1.0986,1.0994,15-10-1997
1.0988,1.0996,16-10-1997
1.0992,1.1,17-10-1997
1.0995,1.1003,20-10-1997
1.0996,1.1004,21-10-1997
1.1,1.1008,22-10-1997
1.1001,1.1009,23-10-1997
1.1004,1.1012,24-10-1997
1.1019,1.1027,27-10-1997
1.1056,1.1064,28-10-1997
1.1016,1.1024,29-10-1997
1.1055,1.1063,30-10-1997
1.1023,1.1031,31-10-1997
1.1022,1.103,03-11-1997
1.1033,1.1041,04-11-1997
1.1033,1.1041,05-11-1997
1.1061,1.1069,06-11-1997
1.1074,1.1082,07-11-1997
1.1045,1.1053,10-11-1997
1.1042,1.105,11-11-1997
1.1056,1.1064,12-11-1997
1.1062,1.107,13-11-1997
1.1074,1.1082,14-11-1997
1.1059,1.1067,17-11-1997
1.1058,1.1066,18-11-1997
1.1073,1.1081,19-11-1997
1.1073,1.1081,20-11-1997
1.1086,1.1094,21-11-1997
1.1089,1.1097,24-11-1997
1.1096,1.1104,25-11-1997
1.1096,1.1104,26-11-1997
1.1081,1.1089,27-11-1997
1.109,1.1098,28-11-1997
1.1088,1.1096,01-12-1997
1.1088,1.1096,02-12-1997
1.1096,1.1104,03-12-1997
1.1098,1.1106,04-12-1997
1.1097,1.1105,05-12-1997
1.1111,1.1119,08-12-1997
1.1114,1.1122,09-12-1997
1.1121,1.1129,10-12-1997
1.1143,1.1151,11-12-1997
1.1154,1.1162,12-12-1997
1.1135,1.1143,15-12-1997
1.1126,1.1134,16-12-1997
1.1133,1.1141,17-12-1997
1.1136,1.1144,18-12-1997
1.114,1.1148,19-12-1997
1.1143,1.1151,22-12-1997
1.1142,1.115,23-12-1997
1.1142,1.115,24-12-1997
1.1143,1.1151,26-12-1997
1.1149,1.1157,29-12-1997
1.1156,1.1164,30-12-1997
1.1156,1.1164,31-12-1997
1.1157,1.1165,02-01-1998
1.1157,1.1165,05-01-1998
1.1161,1.1169,06-01-1998
1.1167,1.1175,07-01-1998
1.1172,1.118,08-01-1998
1.1176,1.1184,09-01-1998
1.1184,1.1192,12-01-1998
1.1179,1.1187,13-01-1998
1.1182,1.119,14-01-1998
1.1198,1.1206,15-01-1998
1.1197,1.1205,16-01-1998
1.1193,1.1201,19-01-1998
1.1197,1.1205,20-01-1998
1.1199,1.1207,21-01-1998
1.1198,1.1206,22-01-1998
1.1207,1.1215,23-01-1998
1.1208,1.1216,26-01-1998
1.1216,1.1224,27-01-1998
1.1219,1.1227,28-01-1998
1.1222,1.123,29-01-1998
1.1229,1.1237,30-01-1998
1.1228,1.1236,02-02-1998
1.1236,1.1244,03-02-1998
1.1237,1.1245,04-02-1998
1.1237,1.1245,05-02-1998
1.1246,1.1254,06-02-1998
1.1247,1.1255,09-02-1998
1.1256,1.1264,10-02-1998
1.1257,1.1265,11-02-1998
1.126,1.1268,12-02-1998
1.1268,1.1276,13-02-1998
1.1266,1.1274,16-02-1998
1.1276,1.1284,17-02-1998
1.1278,1.1286,18-02-1998
1.1284,1.1292,19-02-1998
1.1287,1.1295,20-02-1998
1.1289,1.1297,25-02-1998
1.129,1.1298,26-02-1998
1.1296,1.1304,27-02-1998
1.1297,1.1305,02-03-1998
1.1298,1.1306,03-03-1998
1.1306,1.1314,04-03-1998
1.1306,1.1314,05-03-1998
1.1307,1.1315,06-03-1998
1.1315,1.1323,09-03-1998
1.1316,1.1324,10-03-1998
1.1317,1.1325,11-03-1998
1.132,1.1328,12-03-1998
1.1326,1.1334,13-03-1998
1.1327,1.1335,16-03-1998
1.1327,1.1335,17-03-1998
1.1336,1.1344,18-03-1998
1.1336,1.1344,19-03-1998
1.1338,1.1346,20-03-1998
1.1341,1.1349,23-03-1998
1.1344,1.1352,24-03-1998
1.135,1.1358,25-03-1998
1.1352,1.136,26-03-1998
1.1356,1.1364,27-03-1998
1.1357,1.1365,30-03-1998
1.1366,1.1374,31-03-1998
1.1367,1.1375,01-04-1998
1.1367,1.1375,02-04-1998
1.1376,1.1384,03-04-1998
1.138,1.1388,06-04-1998
1.138,1.1388,07-04-1998
1.1386,1.1394,08-04-1998
1.1389,1.1397,13-04-1998
1.1396,1.1404,14-04-1998
1.1399,1.1407,15-04-1998
1.1401,1.1409,16-04-1998
1.1406,1.1414,17-04-1998
1.141,1.1418,20-04-1998
1.1417,1.1425,22-04-1998
1.142,1.1428,23-04-1998
1.1427,1.1435,24-04-1998
1.1433,1.1441,27-04-1998
1.1441,1.1449,28-04-1998
1.1445,1.1453,29-04-1998
1.1435,1.1443,30-04-1998
1.1434,1.1442,04-05-1998
1.1441,1.1449,05-05-1998
1.1444,1.1452,06-05-1998
1.1443,1.1451,07-05-1998
1.1447,1.1455,08-05-1998
1.1451,1.1459,11-05-1998
1.1455,1.1463,12-05-1998
1.1466,1.1474,13-05-1998
1.1465,1.1473,14-05-1998
1.1464,1.1472,15-05-1998
1.1467,1.1475,18-05-1998
1.148,1.1488,19-05-1998
1.1481,1.1489,20-05-1998
1.1489,1.1497,21-05-1998
1.1507,1.1515,22-05-1998
1.1508,1.1516,25-05-1998
1.1523,1.1531,26-05-1998
1.1512,1.152,27-05-1998
1.1492,1.15,28-05-1998
1.1497,1.1505,29-05-1998
1.1512,1.152,01-06-1998
1.1509,1.1517,02-06-1998
1.151,1.1518,03-06-1998
1.1509,1.1517,04-06-1998
1.1516,1.1524,05-06-1998
1.1521,1.1529,08-06-1998
1.1528,1.1536,09-06-1998
1.1538,1.1546,10-06-1998
1.1545,1.1553,12-06-1998
1.1543,1.1551,15-06-1998
1.1541,1.1549,16-06-1998
1.1545,1.1553,17-06-1998
1.1549,1.1557,18-06-1998
1.1554,1.1562,19-06-1998
1.1546,1.1554,22-06-1998
1.1547,1.1555,23-06-1998
1.1551,1.1559,24-06-1998
1.1553,1.1561,25-06-1998
1.1556,1.1564,26-06-1998
1.1558,1.1566,29-06-1998
1.1561,1.1569,30-06-1998
1.1564,1.1572,01-07-1998
1.1564,1.1572,02-07-1998
1.1567,1.1575,03-07-1998
1.1575,1.1583,06-07-1998
1.1581,1.1589,07-07-1998
1.1589,1.1597,08-07-1998
1.1604,1.1612,09-07-1998
1.1604,1.1612,10-07-1998
1.1611,1.1619,13-07-1998
1.1626,1.1634,14-07-1998
1.1607,1.1615,15-07-1998
1.1613,1.1621,16-07-1998
1.1609,1.1617,17-07-1998
1.1599,1.1607,20-07-1998
1.1602,1.161,21-07-1998
1.1612,1.162,22-07-1998
1.1639,1.1647,23-07-1998
1.1647,1.1655,24-07-1998
1.1653,1.1661,27-07-1998
1.1627,1.1635,28-07-1998
1.1624,1.1632,29-07-1998
1.1616,1.1624,30-07-1998
1.1626,1.1634,31-07-1998
1.1635,1.1643,03-08-1998
1.1651,1.1659,04-08-1998
1.1663,1.1671,05-08-1998
1.1673,1.1681,06-08-1998
1.1675,1.1683,07-08-1998
1.1684,1.1692,10-08-1998
1.1681,1.1689,11-08-1998
1.1692,1.17,12-08-1998
1.1708,1.1716,13-08-1998
1.1708,1.1716,14-08-1998
1.1722,1.173,17-08-1998
1.1731,1.1739,18-08-1998
1.1734,1.1742,19-08-1998
1.173,1.1738,20-08-1998
1.1745,1.1753,21-08-1998
1.1742,1.175,24-08-1998
1.1739,1.1747,25-08-1998
1.172,1.1728,26-08-1998
1.1745,1.1753,27-08-1998
1.1755,1.1763,28-08-1998
1.1761,1.1769,31-08-1998
1.1764,1.1772,01-09-1998
1.1766,1.1774,02-09-1998
1.1772,1.178,03-09-1998
1.1776,1.1784,04-09-1998
1.1761,1.1769,08-09-1998
1.1784,1.1792,09-09-1998
1.1786,1.1794,10-09-1998
1.1785,1.1793,11-09-1998
1.1795,1.1803,14-09-1998
1.179,1.1798,15-09-1998
1.1788,1.1796,16-09-1998
1.1793,1.1801,17-09-1998
1.18,1.1808,18-09-1998
1.1808,1.1816,21-09-1998
1.1822,1.183,22-09-1998
1.183,1.1838,23-09-1998
1.1827,1.1835,24-09-1998
1.184,1.1848,25-09-1998
1.1841,1.1849,28-09-1998
1.1842,1.185,29-09-1998
1.1848,1.1856,30-09-1998
1.1799,1.1807,01-10-1998
1.1829,1.1837,02-10-1998
1.1852,1.186,05-10-1998
1.1841,1.1849,06-10-1998
1.1823,1.1831,07-10-1998
1.1838,1.1846,08-10-1998
1.1859,1.1867,09-10-1998
1.1869,1.1877,13-10-1998
1.188,1.1888,14-10-1998
1.1878,1.1886,15-10-1998
1.1878,1.1886,16-10-1998
1.1891,1.1899,19-10-1998
1.1888,1.1896,20-10-1998
1.1891,1.1899,21-10-1998
1.1897,1.1905,22-10-1998
1.1903,1.1911,23-10-1998
1.1905,1.1913,26-10-1998
1.1914,1.1922,27-10-1998
1.1916,1.1924,28-10-1998
1.1914,1.1922,29-10-1998
1.1924,1.1932,30-10-1998
1.1921,1.1929,03-11-1998
1.1908,1.1916,04-11-1998
1.1897,1.1905,05-11-1998
1.1876,1.1884,06-11-1998
1.1891,1.1899,09-11-1998
1.1903,1.1911,10-11-1998
1.19,1.1908,11-11-1998
1.1905,1.1913,12-11-1998
1.1907,1.1915,13-11-1998
1.1901,1.1909,16-11-1998
1.1901,1.1909,17-11-1998
1.1905,1.1913,18-11-1998
1.1924,1.1932,19-11-1998
1.1942,1.195,20-11-1998
1.1966,1.1974,23-11-1998
1.197,1.1978,24-11-1998
1.1974,1.1982,25-11-1998
1.1984,1.1992,26-11-1998
1.1995,1.2003,27-11-1998
1.2004,1.2012,30-11-1998
1.2008,1.2016,01-12-1998
1.2005,1.2013,02-12-1998
1.2015,1.2023,03-12-1998
1.2018,1.2026,04-12-1998
1.2021,1.2029,07-12-1998
1.2027,1.2035,08-12-1998
1.2029,1.2037,09-12-1998
1.2026,1.2034,10-12-1998
1.2032,1.204,11-12-1998
1.204,1.2048,14-12-1998
1.2044,1.2052,15-12-1998
1.2045,1.2053,16-12-1998
1.2057,1.2065,17-12-1998
1.206,1.2068,18-12-1998
1.2061,1.2069,21-12-1998
1.2066,1.2074,22-12-1998
1.207,1.2078,23-12-1998
1.2071,1.2079,24-12-1998
1.2076,1.2084,28-12-1998
1.2076,1.2084,29-12-1998
1.2075,1.2083,30-12-1998
1.2079,1.2087,31-12-1998
1.207,1.2078,04-01-1999
1.2077,1.2085,05-01-1999
1.2088,1.2096,06-01-1999
1.2093,1.2101,07-01-1999
1.2096,1.2104,08-01-1999
1.2101,1.2109,11-01-1999
1.2106,1.2114,12-01-1999
1.3185,1.3193,13-01-1999
1.3186,1.3194,14-01-1999
1.4651,1.4659,15-01-1999
1.5376,1.5384,18-01-1999
1.5572,1.558,19-01-1999
1.5727,1.5735,20-01-1999
1.6594,1.6602,21-01-1999
1.7041,1.7049,22-01-1999
1.7598,1.7606,25-01-1999
1.8762,1.877,26-01-1999
1.8878,1.8886,27-01-1999
1.9198,1.9206,28-01-1999
1.9824,1.9832,29-01-1999
1.963,1.9638,01-02-1999
1.7972,1.798,02-02-1999
1.7701,1.7709,03-02-1999
1.8132,1.814,04-02-1999
1.8309,1.8317,05-02-1999
1.8601,1.8609,08-02-1999
1.9325,1.9333,09-02-1999
1.8945,1.8953,10-02-1999
1.886,1.8868,11-02-1999
1.8976,1.8984,12-02-1999
1.9171,1.9179,17-02-1999
1.9021,1.9029,18-02-1999
1.92,1.9208,19-02-1999
1.9348,1.9356,22-02-1999
2.012,2.0128,23-02-1999
2.0025,2.0033,24-02-1999
2.0343,2.0351,25-02-1999
2.064,2.0648,26-02-1999
2.0276,2.0284,01-03-1999
2.13,2.1308,02-03-1999
2.1639,2.1647,03-03-1999
2.1014,2.1022,04-03-1999
1.9926,1.9934,05-03-1999
1.97,1.9708,08-03-1999
1.9048,1.9056,09-03-1999
1.8623,1.8631,10-03-1999
1.8776,1.8784,11-03-1999
1.9043,1.9051,12-03-1999
1.8817,1.8825,15-03-1999
1.8513,1.8521,16-03-1999
1.8769,1.8777,17-03-1999
1.8588,1.8596,18-03-1999
1.8499,1.8507,19-03-1999
1.8607,1.8615,22-03-1999
1.8508,1.8516,23-03-1999
1.842,1.8428,24-03-1999
1.8092,1.81,25-03-1999
1.7742,1.775,26-03-1999
1.7647,1.7655,29-03-1999
1.7326,1.7334,30-03-1999
1.7212,1.722,31-03-1999
1.7243,1.7251,05-04-1999
1.7306,1.7314,06-04-1999
1.7287,1.7295,07-04-1999
1.7198,1.7206,08-04-1999
1.7082,1.709,09-04-1999
1.7046,1.7054,12-04-1999
1.6712,1.672,13-04-1999
1.6567,1.6575,14-04-1999
1.668,1.6688,15-04-1999
1.6692,1.67,16-04-1999
1.6713,1.6721,19-04-1999
1.7093,1.7101,20-04-1999
1.7006,1.7014,22-04-1999
1.6843,1.6851,23-04-1999
1.697,1.6978,26-04-1999
1.7061,1.7069,27-04-1999
1.6955,1.6963,28-04-1999
1.6668,1.6676,29-04-1999
1.6599,1.6607,30-04-1999
1.6727,1.6735,03-05-1999
1.6726,1.6734,04-05-1999
1.6839,1.6847,05-05-1999
1.6721,1.6729,06-05-1999
1.6704,1.6712,07-05-1999
1.651,1.6518,10-05-1999
1.646,1.6468,11-05-1999
1.6606,1.6614,12-05-1999
1.6502,1.651,13-05-1999
1.6562,1.657,14-05-1999
1.6662,1.667,17-05-1999
1.6651,1.6659,18-05-1999
1.6628,1.6636,19-05-1999
1.6826,1.6834,20-05-1999
1.6955,1.6963,21-05-1999
1.6977,1.6985,24-05-1999
1.7472,1.748,25-05-1999
1.7178,1.7186,26-05-1999
1.7129,1.7137,27-05-1999
1.7303,1.7311,28-05-1999
1.7232,1.724,31-05-1999
1.7328,1.7336,01-06-1999
1.7534,1.7542,02-06-1999
1.7357,1.7365,04-06-1999
1.7404,1.7412,07-06-1999
1.7471,1.7479,08-06-1999
1.7483,1.7491,09-06-1999
1.7589,1.7597,10-06-1999
1.7722,1.773,11-06-1999
1.7775,1.7783,14-06-1999
1.7884,1.7892,15-06-1999
1.7667,1.7675,16-06-1999
1.7597,1.7605,17-06-1999
1.7477,1.7485,18-06-1999
1.7628,1.7636,21-06-1999
1.768,1.7688,22-06-1999
1.784,1.7848,23-06-1999
1.7995,1.8003,24-06-1999
1.7896,1.7904,25-06-1999
1.7892,1.79,28-06-1999
1.7664,1.7672,29-06-1999
1.7687,1.7695,30-06-1999
1.7567,1.7575,01-07-1999
1.7698,1.7706,02-07-1999
1.7655,1.7663,05-07-1999
1.7746,1.7754,06-07-1999
1.7807,1.7815,07-07-1999
1.7903,1.7911,08-07-1999
1.8036,1.8044,09-07-1999
1.8182,1.819,12-07-1999
1.8384,1.8392,13-07-1999
1.8101,1.8109,14-07-1999
1.8273,1.8281,15-07-1999
1.8099,1.8107,16-07-1999
1.7921,1.7929,19-07-1999
1.7974,1.7982,20-07-1999
1.8163,1.8171,21-07-1999
1.8163,1.8171,22-07-1999
1.8139,1.8147,23-07-1999
1.8195,1.8203,26-07-1999
1.8165,1.8173,27-07-1999
1.7907,1.7915,28-07-1999
1.7931,1.7939,29-07-1999
1.7884,1.7892,30-07-1999
1.8107,1.8115,02-08-1999
1.827,1.8278,03-08-1999
1.8209,1.8217,04-08-1999
1.8468,1.8476,05-08-1999
1.8485,1.8493,06-08-1999
1.8446,1.8454,09-08-1999
1.8721,1.8729,10-08-1999
1.8622,1.863,11-08-1999
1.8503,1.8511,12-08-1999
1.8703,1.8711,13-08-1999
1.876,1.8768,16-08-1999
1.8812,1.882,17-08-1999
1.8919,1.8927,18-08-1999
1.9163,1.9171,19-08-1999
1.9489,1.9497,20-08-1999
1.8698,1.8706,23-08-1999
1.9018,1.9026,24-08-1999
1.9303,1.9311,25-08-1999
1.9079,1.9087,26-08-1999
1.9235,1.9243,27-08-1999
1.9428,1.9436,30-08-1999
1.9151,1.9159,31-08-1999
1.9209,1.9217,01-09-1999
1.9236,1.9244,02-09-1999
1.9032,1.904,03-09-1999
1.9051,1.9059,06-09-1999
1.8975,1.8983,08-09-1999
1.8727,1.8735,09-09-1999
1.8613,1.8621,10-09-1999
1.8814,1.8822,13-09-1999
1.8915,1.8923,14-09-1999
1.8771,1.8779,15-09-1999
1.8786,1.8794,16-09-1999
1.8853,1.8861,17-09-1999
1.8737,1.8745,20-09-1999
1.8783,1.8791,21-09-1999
1.8898,1.8906,22-09-1999
1.8906,1.8914,23-09-1999
1.9136,1.9144,24-09-1999
1.9166,1.9174,27-09-1999
1.9385,1.9393,28-09-1999
1.9216,1.9224,29-09-1999
1.9215,1.9223,30-09-1999
1.9557,1.9565,01-10-1999
1.938,1.9388,04-10-1999
1.9517,1.9525,05-10-1999
1.9592,1.96,06-10-1999
1.9331,1.9339,07-10-1999
1.9422,1.943,08-10-1999
1.9542,1.955,11-10-1999
1.9579,1.9587,13-10-1999
1.964,1.9648,14-10-1999
1.9786,1.9794,15-10-1999
1.9821,1.9829,18-10-1999
1.9925,1.9933,19-10-1999
2.0017,2.0025,20-10-1999
1.9928,1.9936,21-10-1999
1.9826,1.9834,22-10-1999
1.9769,1.9777,25-10-1999
1.9861,1.9869,26-10-1999
1.9946,1.9954,27-10-1999
1.9781,1.9789,28-10-1999
1.9522,1.953,29-10-1999
1.9423,1.9431,01-11-1999
1.9406,1.9414,03-11-1999
1.9287,1.9295,04-11-1999
1.9147,1.9155,05-11-1999
1.9258,1.9266,08-11-1999
1.9233,1.9241,09-11-1999
1.934,1.9348,10-11-1999
1.928,1.9288,11-11-1999
1.9323,1.9331,12-11-1999
1.9323,1.9331,16-11-1999
1.9319,1.9327,17-11-1999
1.9282,1.929,18-11-1999
1.9305,1.9313,19-11-1999
1.9314,1.9322,22-11-1999
1.932,1.9328,23-11-1999
1.9287,1.9295,24-11-1999
1.9292,1.93,25-11-1999
1.9255,1.9263,26-11-1999
1.9205,1.9213,29-11-1999
1.9219,1.9227,30-11-1999
1.9213,1.9221,01-12-1999
1.8942,1.895,02-12-1999
1.8766,1.8774,03-12-1999
1.8661,1.8669,06-12-1999
